"customer_id"
454340
374822
389129
475798
68837
331390
362836
396085
316549
393172
459500
212675
110022
395505
422914
382657
401133
409947
364137
423898
395695
349250
359848
393555
360888
203913
366573
405556
413961
448544
383579
463866
319229
388423
403638
396236
323039
421283
317422
407829
319139
349027
415206
404877
401775
406053
360626
197199
400221
333050
439919
457998
430622
406305
73550
45815
401983
110197
319743
176190
81820
369502
435233
197905
351963
344222
397071
57
348222
437341
411476
429229
344098
307756
314523
399105
432367
401978
242068
415261
372276
362156
392139
399034
402290
410613
377020
377831
266272
362383
322818
345975
321041
371540
401583
387100
395831
445645
377731
334976
454744
398237
424056
313743
396078
417884
411870
61446
376270
417090
356833
407428
446140
345331
388233
463787
380289
394192
404518
343345
343301
380902
342357
371826
363106
373705
429588
367465
410265
323420
128348
410442
397563
361513
428303
403116
392845
373312
360400
371057
392990
359753
354954
249890
306428
327761
352372
398407
407214
57750
336841
392288
392703
370080
410340
398845
412120
366130
56726
413028
391139
312457
319374
159221
379976
251259
342849
353103
403121
390409
393240
341238
215180
359728
390368
369520
406989
352374
392435
49516
331086
363275
400469
348687
362261
392871
368419
364759
440854
321474
370166
401671
398944
412206
160886
20716
380498
340219
6180
420102
414807
309069
420627
397170
334367
359893
458325
460997
311595
423017
88126
365216
418514
389963
418122
361888
431016
345287
393889
388125
338447
484031
407910
415707
386535
243512
374444
139059
349357
338545
407577
160111
405281
364364
369963
426938
411642
397751
33693
403250
390129
12786
224091
416779
416177
388222
420858
410827
365172
373735
419248
403658
414549
403486
292552
375816
402080
382601
366799
395060
337083
476064
148640
368601
433907
335137
330770
324334
316816
390938
384403
372051
404959
391602
96593
414665
202533
27366
448443
411317
450728
346006
446000
407914
108750
372250
331330
396440
391098
343310
407727
461963
403267
402523
396102
361984
393133
396168
351234
424138
360918
401849
409232
400729
396326
388247
434071
418142
145417
362813
262411
388327
419886
379175
415640
361067
401024
422849
452427
327860
407845
257912
349678
398772
327393
404902
140855
324596
157189
403867
465480
274751
398326
381829
361275
334624
385274
408798
314500
279132
310891
411694
363582
445605
415260
454658
386368
413112
329923
436096
393543
255049
406413
401034
399429
420516
449709
116870
401087
24805
333444
337254
402602
324448
368621
410712
414296
393639
373884
393280
409773
355826
371720
395970
335175
424964
366671
380034
374367
454192
39393
413791
360588
200017
87748
387121
302273
457586
361914
382584
405654
21746
392796
315650
399608
361384
105970
418648
243767
417912
386010
395197
392753
412570
341886
163888
388411
392795
362800
455450
361639
393459
255699
409492
432566
50929
409728
413507
414782
416531
423222
395093
485894
402730
325511
388029
443198
102645
374274
348434
329566
375381
380468
315068
368887
381798
423455
363176
63047
367738
419450
409296
395783
397369
415846
308591
411394
237744
442146
459805
120840
364267
389815
394446
373135
400905
323317
412847
388208
363770
365136
181426
419269
318427
389339
334143
475682
